id,channel,category,title,content,view_cnt,like_cnt,comment_cnt,created_at,own_company,url
,ppomppu,뷰티,"[지마켓] 엑스퍼트 프로텍션 남성 올인원 200ml 1+1 역대급 초특가 (9,900/무배)","엑스퍼트 스킨로션에센스 올인원 제품
원플원에 9,900원이네요
역대급 초특가 구성이네요
본 것 중에 엄청 싼 것 같아요
이번 기회에 쟁여놔야겠네요",11159,2,12,2025-11-02 9:11,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660714
,ppomppu,의류,"[H패션] 타미진스 퀄팅 셔켓 외 다양 (113,736원/무료)","타미진스 아우터 행사하네요

여기서 쿠폰 따로 받으시면 됩니다
https://www.hfashionmall.com/event/EV202510150007839/view

타미진스 퀄팅 셔켓 기준 아우터핫딜 10% + 15,000P 적용하면 최종가 113,736원 나와요",14981,0,11,2025-11-02 11:26,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660762
,ppomppu,의류,"[G마켓]콜롬비아 남여 플리스 (27,150원/무료배송)","6,000원 쿠폰적용하시면 27,150원 나오고 2장까지 사용가능하네요 
구매내역보니 9월에 29,180원에 2장 구매했었는데 
지금 빅스마일행사가 2천원정도 더 저렴합니다

이전 글 올라온거 검색해보니 10월에 한번 올라왔었는데 28,180원 이었고 
핫게시글까지 갔었네요 

이때 핫게갔을때랑 비교해도 1,000원정도 더 저렴합니다 
  
이거 여성 블랙은 진한 블랙인데 남성 블랙은 진한회색같은 밝은 블랙입니다 
처음 받았을때 다크그레이로 잘못왔나? 했는데 
다른 회색이랑 비교해보면 검정같고  검정이랑 비교하면 진한 회색? 밝은검정? 같이 보이네요 
근데 저는 밝은검정이 탁해보이지않아서 이쁘더라구요 
이거 판매페이지보면 한치수 작게 주문하라하는데 
L 100사이즈가 103~104 같은 느낌? 입니다 
좀 딱맞게 입을꺼다하면 한치수작게, 좀 여유있게 입겠다하시면 정사이즈 추천합니다 
반대로 여성용은 딱 맞게 입겠다하시면 정사이즈  여유있게 입으실꺼면 한치수크게 ,
이게 맞을것 같네요 
진짜 무지 편하고 막입기 너무좋아요  
가볍기도하고 두껍지는 않은데 기대이상 따뜻합니다 
사무실에도 하나 두고 입으려고 추가구매도 했구요 
제품에대한 자세한 내용은 본문에 핫게글 들어가서 보시는게 더 좋을듯 싶네요 
6,000원 쿠폰이 2장뿐이랑  3장부터는 가격이 28,180원으로 올라서 라이트그레이랑 페민트 G마켓에서 
여성미드나이트는 옥션에서 구매했네요 ",31964,24,10,2025-11-01 22:14,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660660
,ppomppu,뷰티,"[네이버] 니베아 아트릭스 스트롱 프로텍션 핸드크림 75mlx4개 외 모음전(8,930원/무배)","이제 날씨 추워져서 핸드크림 챙겨다니고 있는데
니베아 핸드크림 4개에 8,930원 무료배송이네요~~

립밤이랑 면도젤 쉐이빙폼도 가격 엄청 좋아여

밑에 링크는 전제품 한번에 볼수 있는거에여~",8151,9,9,2025-11-02 10:49,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660744
,ppomppu,잡화,"[롯데온] 락포트 맨즈 클래식 페니 로퍼 블랙 (80,030원/무료)","발 편한거 찾는 분 추천드립니다
사이즈 많이 빠지고있는거 같네요 ",11165,4,10,2025-11-02 15:05,1,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660800
,ppomppu,의류,"[옥션] 에디션 카라 티셔츠 (21,160원/무료배송)","세가지 색상중 하나 택하심 됩니다
쿠폰 받아서 적용하면 2.1만원대네요
깔끔히 입기 좋을 것 같습니다",7112,0,7,2025-11-02 9:02,0,https://www.ppomppu.co.kr/zboard/view.php?id=ppomppu&no=660710
,fmkorea,뷰티,"[사구일공앱] 수이스킨 어린새싹 클린토너200ml+수분밸런싱 로션 210ml (6,930원) (무배)","무신사 1.9만원대 스킨로션인데
저 가격에 무배라 체험딜 인듯
1-2개월 정도 쓰기에 괜찮은 용량임
가격 좋다보니까 헬스장 용으로도 괜찮을듯",21262,20,19,2025-10-27 12:51,0,https://www.fmkorea.com/9081041554
,fmkorea,의류,"[지오다노몰] 무지 맨투맨 (13,900원) (0원)","10퍼+오천원써짐
보니께 저번보다 더 쌈ㅇㅇ",56982,40,47,2025-10-31 13:26,0,https://www.fmkorea.com/9098977376
,fmkorea,의류,"[신세계몰] 지오다노 테이퍼드핏 치노팬츠 (19,600원) (무료)","기본 면바지임
사이즈 29~36까지있음

색상 여러가지고 2만원이하에 무배라 가격 좋음",32851,16,26,2025-10-31 15.13,0,https://www.fmkorea.com/9099321646
,fmkorea,잡화,"[옥션] 아디다스 갤럭시 런 (역대가갱신) (35,600원) (무료)","10월 초중순에 포텐가서 1500플 가까이 달린 신발..
역대가 갱신했네요  https://m.fmkorea.com/9019414062

사이즈 230~300 있고 색상 다양합니다.
디자인 나쁘지 않고 가격 좋아서
헬스장이나 가벼운 용도로 쓸 가성비로 좋은듯

*원하는 사이즈 품절로 없는경우
신세계 다른지점 들어가보시면 있을수도 있습니다",268456,125,415,2025-11-01 9:05,0,https://www.fmkorea.com/9102554653
,fmkorea,의류,"[무신사] 무신사스탠다드 립스탑 후디드 다운 숏 패딩 재킷 (43,134원) (무료)","40% 쿠폰이랑 등급할인, 적립금 할인 됩니다.",73572,20,34,2025-11-01 7:21,0,https://www.fmkorea.com/9102412714
